,value
4819,8.162499999999952
4820,8.399999999999952
4821,8.699999999999951
4822,8.887499999999951
4823,8.549999999999951
4824,7.812499999999951
4825,7.062499999999952
4826,6.124999999999952
4827,5.449999999999951
4828,4.849999999999951
4829,4.049999999999951
4830,3.287499999999951
4831,2.849999999999951
4832,2.549999999999951
4833,2.362499999999951
4834,2.237499999999951
4835,2.362499999999951
4836,2.424999999999951
4837,2.5374999999999512
4838,2.8374999999999515
4839,2.9499999999999513
4840,3.1124999999999514
4841,3.9249999999999514
4842,4.349999999999951
4843,4.812499999999951
4844,5.6499999999999515
4845,6.062499999999952
4846,6.237499999999953
4847,6.374999999999953
4848,6.324999999999953
4849,5.574999999999953
4850,5.299999999999953
4851,4.424999999999953
4852,3.6749999999999527
4853,3.0874999999999524
4854,2.7374999999999523
4855,2.4749999999999526
4856,2.462499999999953
4857,2.3874999999999527
4858,2.162499999999953
4859,2.762499999999953
4860,3.2999999999999527
4861,3.062499999999953
4862,3.8999999999999533
4863,4.574999999999953
4864,6.012499999999953
4865,7.274999999999952
4866,8.974999999999953
4867,9.674999999999955
4868,10.087499999999954
4869,10.087499999999954
4870,8.887499999999955
4871,7.899999999999955
4872,6.799999999999955
4873,5.687499999999956
4874,4.087499999999956
4875,3.1124999999999563
4876,2.0874999999999564
4877,2.4874999999999563
4878,2.912499999999956
4879,3.324999999999956
4880,2.937499999999956
4881,2.887499999999956
4882,2.9249999999999563
4883,3.012499999999956
4884,3.137499999999956
4885,3.3624999999999563
4886,3.9374999999999565
4887,4.599999999999957
4888,5.774999999999957
4889,6.437499999999957
4890,7.437499999999957
4891,8.949999999999958
4892,9.912499999999959
4893,10.43749999999996
4894,10.412499999999959
4895,9.974999999999959
4896,8.99999999999996
4897,8.38749999999996
4898,7.312499999999959
4899,5.762499999999959
4900,4.86249999999996
4901,4.44999999999996
4902,4.099999999999961
4903,4.24999999999996
4904,4.08749999999996
4905,3.9124999999999606
4906,3.9874999999999607
4907,3.9624999999999604
4908,3.7999999999999607
4909,3.624999999999961
4910,3.7874999999999606
4911,3.5749999999999607
4912,4.162499999999961
4913,5.862499999999961
4914,7.51249999999996
4915,8.587499999999961
4916,9.462499999999961
4917,9.91249999999996
4918,9.799999999999962
4919,9.687499999999963
4920,9.137499999999962
4921,7.5499999999999625
4922,5.499999999999963
4923,4.562499999999963
4924,3.6499999999999626
4925,3.0374999999999623
4926,2.7249999999999623
4927,2.5874999999999626
4928,2.2374999999999625
4929,2.162499999999963
4930,2.474999999999963
4931,2.349999999999963
4932,2.537499999999963
4933,2.937499999999963
4934,3.6374999999999633
4935,4.662499999999963
4936,6.487499999999963
4937,7.274999999999964
4938,8.162499999999964
4939,8.912499999999964
4940,9.049999999999963
4941,8.987499999999963
4942,8.424999999999963
4943,7.637499999999964
4944,6.337499999999964
4945,5.749999999999964
4946,4.999999999999964
4947,4.224999999999964
4948,3.9249999999999643
4949,3.649999999999965
4950,3.524999999999965
4951,3.462499999999965
4952,3.2374999999999647
4953,3.0499999999999647
4954,3.0874999999999644
4955,3.2249999999999646
4956,3.5624999999999645
4957,3.8374999999999644
4958,4.674999999999964
4959,5.3124999999999645
4960,5.862499999999964
4961,6.637499999999965
4962,8.099999999999964
4963,9.137499999999964
4964,9.837499999999965
4965,10.349999999999964
4966,9.762499999999964
4967,9.387499999999964
4968,10.087499999999965
4969,10.599999999999966
4970,9.299999999999967
4971,8.662499999999968
4972,7.9624999999999675
4973,7.224999999999968
4974,6.987499999999968
4975,6.549999999999968
4976,5.362499999999968
4977,4.024999999999968
4978,3.7499999999999685
4979,3.2999999999999687
4980,3.337499999999969
4981,3.624999999999969
4982,4.387499999999968
4983,5.287499999999969
4984,6.187499999999969
4985,7.962499999999968
4986,8.737499999999969
4987,9.412499999999968
4988,9.574999999999969
4989,9.487499999999969
4990,8.987499999999969
4991,8.16249999999997
4992,7.249999999999969
4993,5.774999999999968
4994,4.937499999999968
4995,4.437499999999968
4996,4.049999999999968
4997,3.6749999999999683
4998,3.4249999999999683
4999,3.649999999999969
5000,3.5999999999999686
5001,3.5499999999999687
5002,3.624999999999969
5003,3.399999999999969
5004,2.9249999999999687
5005,3.3624999999999687
5006,3.5124999999999686
5007,4.937499999999968
5008,6.474999999999969
5009,7.712499999999968
5010,9.549999999999969
5011,10.262499999999969
5012,10.837499999999968
5013,10.512499999999967
5014,10.699999999999967
5015,9.274999999999967
5016,7.8874999999999655
5017,6.449999999999966
5018,4.6374999999999655
5019,4.049999999999965
5020,3.9374999999999654
5021,3.774999999999965
5022,3.4499999999999647
5023,3.1749999999999647
5024,3.0999999999999646
5025,3.062499999999965
5026,3.312499999999965
5027,3.337499999999965
5028,3.7749999999999653
5029,4.312499999999965
5030,4.5749999999999655
5031,5.612499999999966
5032,6.437499999999966
5033,7.937499999999965
5034,8.887499999999966
5035,9.224999999999966
5036,8.824999999999966
5037,8.649999999999967
5038,8.499999999999966
5039,7.424999999999966
5040,6.599999999999966
5041,5.187499999999965
5042,3.9999999999999654
5043,3.5249999999999657
5044,3.6874999999999654
5045,3.4124999999999654
5046,3.3249999999999655
5047,3.0124999999999655
5048,3.0249999999999657
5049,3.1374999999999655
5050,3.037499999999966
5051,3.312499999999966
5052,3.4124999999999654
5053,4.237499999999965
5054,5.3249999999999655
5055,7.4499999999999655
5056,9.337499999999967
5057,11.374999999999966
5058,13.687499999999968
5059,15.349999999999968
5060,16.04999999999997
5061,15.88749999999997
5062,14.99999999999997
5063,13.199999999999969
5064,11.299999999999969
5065,9.074999999999969
5066,6.912499999999969
5067,4.824999999999968
5068,3.649999999999968
5069,2.962499999999968
5070,2.7124999999999684
5071,2.387499999999968
5072,2.4624999999999684
5073,2.6749999999999683
5074,2.712499999999968
5075,2.849999999999968
5076,3.187499999999968
5077,3.849999999999968
5078,4.362499999999968
5079,5.199999999999968
5080,5.662499999999968
5081,6.537499999999968
5082,7.174999999999968
5083,8.524999999999968
5084,9.262499999999969
5085,8.81249999999997
5086,8.28749999999997
5087,7.824999999999969
5088,7.24999999999997
5089,6.18749999999997
5090,5.2999999999999705
5091,3.8874999999999704
5092,2.774999999999971
5093,2.499999999999971
5094,2.3499999999999712
5095,2.2249999999999712
5096,2.1374999999999713
5097,2.1124999999999714
5098,2.149999999999971
5099,2.199999999999971
5100,2.524999999999971
5101,3.074999999999971
5102,3.787499999999971
5103,4.562499999999971
5104,5.3624999999999705
5105,5.08749999999997
5106,6.97499999999997
5107,8.46249999999997
5108,7.88749999999997
5109,9.08749999999997
5110,9.54999999999997
5111,9.23749999999997
5112,8.58749999999997
5113,9.11249999999997
5114,7.849999999999971
5115,6.524999999999972
5116,6.912499999999972
5117,4.874999999999972
5118,4.012499999999971
5119,3.7624999999999713
5120,3.6499999999999715
5121,3.5749999999999713
5122,2.9374999999999716
5123,2.9749999999999717
5124,3.1249999999999716
5125,3.4874999999999714
5126,2.9499999999999713
5127,3.4124999999999717
5128,4.537499999999972
5129,5.4999999999999725
5130,6.712499999999973
5131,6.9999999999999725
5132,7.049999999999973
5133,7.087499999999974
5134,7.474999999999974
5135,6.849999999999974
5136,6.074999999999974
5137,5.099999999999975
5138,3.874999999999975
5139,3.4249999999999754
5140,3.1249999999999756
5141,3.112499999999976
5142,3.1499999999999755
5143,3.2124999999999755
5144,2.874999999999975
5145,2.8249999999999753
5146,2.849999999999975
5147,2.849999999999975
5148,3.2999999999999754
5149,3.6624999999999757
5150,4.762499999999975
5151,5.8374999999999755
5152,7.324999999999975
5153,9.449999999999976
5154,11.624999999999975
5155,13.399999999999975
5156,14.624999999999975
5157,14.674999999999976
5158,14.137499999999976
5159,13.574999999999976
5160,12.199999999999976
5161,10.062499999999975
5162,7.999999999999975
5163,6.287499999999976
5164,4.674999999999976
5165,4.237499999999976
5166,3.624999999999976
5167,3.187499999999976
5168,3.049999999999976
5169,2.937499999999976
5170,3.062499999999976
5171,3.399999999999976
5172,4.187499999999976
5173,4.7249999999999766
5174,5.7874999999999766
5175,7.174999999999977
5176,8.237499999999976
5177,8.862499999999976
5178,9.762499999999976
5179,10.374999999999975
5180,10.149999999999975
5181,10.587499999999975
5182,9.849999999999975
5183,8.487499999999976
5184,7.5249999999999755
5185,6.987499999999975
5186,5.962499999999975
5187,4.949999999999974
5188,4.474999999999975
5189,3.587499999999975
5190,3.237499999999975
5191,3.212499999999975
5192,3.274999999999975
5193,3.237499999999975
5194,3.1249999999999747
5195,3.274999999999975
5196,3.624999999999975
5197,3.7874999999999748
5198,4.3374999999999755
5199,4.8999999999999755
5200,5.737499999999976
5201,6.749999999999976
5202,7.549999999999977
5203,8.524999999999975
5204,8.949999999999976
5205,8.924999999999976
5206,8.537499999999975
5207,7.937499999999975
5208,6.999999999999975
5209,5.937499999999975
5210,5.1499999999999755
5211,3.9499999999999758
5212,3.024999999999976
5213,2.874999999999976
5214,2.762499999999976
5215,2.699999999999976
5216,2.662499999999976
5217,2.687499999999976
5218,2.912499999999976
5219,3.0749999999999758
5220,3.3874999999999758
5221,3.7874999999999757
5222,5.1499999999999755
5223,6.037499999999975
5224,6.774999999999975
5225,7.399999999999975
5226,7.6499999999999755
5227,8.324999999999974
5228,8.487499999999974
5229,8.124999999999973
5230,7.037499999999974
5231,6.187499999999973
5232,5.537499999999973
5233,5.149999999999974
5234,4.937499999999974
5235,4.312499999999973
5236,4.0124999999999735
5237,3.887499999999973
5238,3.6249999999999734
5239,3.7124999999999737
5240,3.8999999999999737
5241,3.8499999999999734
5242,3.7624999999999735
5243,3.887499999999973
5244,4.2499999999999725
5245,5.037499999999973
5246,5.687499999999973
5247,6.449999999999973
5248,6.924999999999972
5249,7.449999999999973
5250,7.974999999999972
5251,7.987499999999972
5252,7.162499999999972
5253,7.162499999999972
5254,6.674999999999972
5255,5.449999999999973
5256,5.3124999999999725
5257,4.774999999999973
5258,4.149999999999973
5259,3.8874999999999726
5260,4.349999999999973
5261,3.5624999999999725
5262,3.349999999999972
5263,3.749999999999972
5264,3.262499999999972
5265,3.1749999999999723
5266,3.3624999999999723
5267,3.537499999999972
5268,3.637499999999972
5269,4.074999999999973
5270,4.637499999999973
5271,4.987499999999972
5272,5.449999999999973
5273,6.324999999999973
5274,6.612499999999972
5275,7.074999999999972
5276,7.624999999999972
5277,7.674999999999972
5278,7.699999999999972
5279,7.437499999999972
5280,7.162499999999972
5281,6.362499999999972
5282,5.924999999999972
5283,5.212499999999973
5284,4.374999999999973
5285,3.9124999999999734
5286,3.287499999999973
5287,3.174999999999973
5288,2.899999999999973
5289,2.9499999999999726
5290,2.999999999999973
5291,3.149999999999973
5292,3.599999999999973
5293,4.124999999999973
5294,4.649999999999973
5295,5.012499999999973
5296,5.474999999999972
5297,5.8124999999999725
5298,6.287499999999973
5299,6.662499999999973
5300,6.537499999999973
5301,6.399999999999973
5302,6.149999999999973
5303,6.049999999999973
5304,6.8249999999999735
5305,7.399999999999974
5306,7.524999999999973
5307,7.149999999999973
5308,6.8874999999999735
5309,6.424999999999973
5310,6.162499999999974
5311,5.812499999999973
5312,4.687499999999973
5313,3.7249999999999734
5314,3.099999999999973
5315,3.387499999999973
5316,4.174999999999972
5317,5.274999999999973
5318,5.9999999999999725
5319,6.662499999999973
5320,8.224999999999973
5321,9.499999999999973
5322,10.187499999999973
5323,10.862499999999972
5324,11.137499999999973
5325,10.649999999999972
5326,10.099999999999971
5327,9.612499999999972
5328,8.374999999999972
5329,7.474999999999971
5330,7.149999999999971
5331,6.249999999999971
5332,5.3624999999999705
5333,4.849999999999971
5334,4.624999999999971
5335,4.44999999999997
5336,3.9624999999999697
5337,3.13749999999997
5338,2.63749999999997
5339,2.46249999999997
5340,2.4749999999999703
5341,2.4999999999999702
5342,3.41249999999997
5343,4.68749999999997
5344,5.14999999999997
5345,5.77499999999997
5346,6.41249999999997
5347,7.2374999999999705
5348,7.83749999999997
5349,8.18749999999997
5350,7.812499999999969
5351,7.087499999999968
5352,6.962499999999968
5353,6.712499999999968
5354,6.199999999999968
5355,5.549999999999968
5356,4.699999999999968
5357,4.387499999999968
5358,4.024999999999968
5359,3.712499999999969
5360,3.4249999999999687
5361,3.5124999999999686
5362,3.0749999999999686
5363,2.9874999999999687
5364,3.3249999999999686
5365,3.799999999999969
5366,4.587499999999968
5367,5.399999999999968
5368,6.699999999999968
5369,6.237499999999968
5370,7.637499999999967
5371,8.624999999999966
5372,8.687499999999966
5373,8.512499999999966
5374,8.074999999999966
5375,7.1999999999999655
5376,6.0124999999999655
5377,6.474999999999966
5378,5.474999999999966
5379,4.312499999999965
5380,4.2624999999999655
5381,3.912499999999965
5382,3.5749999999999647
5383,3.499999999999965
5384,3.4124999999999646
5385,3.4874999999999647
5386,3.624999999999965
5387,3.999999999999965
5388,3.962499999999965
5389,4.5749999999999655
5390,4.099999999999966
5391,5.0749999999999655
5392,5.8249999999999655
5393,6.737499999999966
5394,7.987499999999967
5395,8.449999999999967
5396,8.624999999999966
5397,8.149999999999967
5398,8.562499999999966
5399,7.724999999999967
5400,7.0874999999999675
5401,6.224999999999968
5402,5.012499999999967
5403,4.512499999999967
5404,4.187499999999967
5405,4.0249999999999675
5406,4.162499999999968
5407,4.112499999999967
5408,3.9124999999999672
5409,3.5999999999999672
5410,3.362499999999967
5411,3.337499999999967
5412,3.6499999999999666
5413,4.287499999999967
5414,4.787499999999967
5415,5.462499999999967
5416,6.499999999999966
5417,7.362499999999966
5418,7.562499999999965
5419,7.537499999999966
5420,7.187499999999966
5421,6.5124999999999655
5422,5.799999999999966
5423,4.999999999999966
5424,4.212499999999967
5425,3.599999999999967
5426,3.5624999999999667
5427,3.549999999999966
5428,3.4999999999999662
5429,3.4374999999999662
5430,3.3749999999999662
5431,3.399999999999966
5432,3.3249999999999664
5433,3.1499999999999666
5434,3.4499999999999664
5435,3.4624999999999666
5436,4.062499999999967
5437,6.074999999999967
5438,7.912499999999968
5439,9.624999999999968
5440,11.424999999999969
5441,12.899999999999968
5442,13.012499999999967
5443,12.849999999999968
5444,12.587499999999968
5445,10.77499999999997
5446,9.41249999999997
5447,8.574999999999969
5448,6.99999999999997
5449,5.74999999999997
5450,5.14999999999997
5451,4.949999999999971
5452,4.499999999999971
5453,4.262499999999971
5454,3.8749999999999707
5455,2.962499999999971
5456,2.5374999999999712
5457,2.2999999999999714
5458,2.4624999999999715
5459,2.7249999999999717
5460,3.399999999999972
5461,3.962499999999972
5462,4.3749999999999725
5463,4.574999999999972
5464,5.249999999999972
5465,5.674999999999971
5466,6.387499999999972
5467,7.237499999999972
5468,6.887499999999973
5469,6.7499999999999725
5470,6.612499999999972
5471,6.462499999999973
5472,5.887499999999973
5473,5.412499999999972
5474,4.537499999999972
5475,3.5124999999999718
5476,3.212499999999972
5477,2.7999999999999723
5478,2.4999999999999725
5479,2.512499999999972
5480,2.474999999999972
5481,2.537499999999972
5482,2.449999999999972
5483,2.5874999999999724
5484,2.699999999999972
5485,2.899999999999972
5486,2.999999999999972
5487,3.424999999999972
5488,4.262499999999972
5489,4.724999999999972
5490,4.962499999999973
5491,5.037499999999973
5492,5.062499999999973
5493,5.124999999999973
5494,5.0124999999999735
5495,4.837499999999974
5496,4.162499999999973
5497,4.249999999999973
5498,4.337499999999973
5499,4.324999999999973
5500,4.449999999999973
5501,4.224999999999972
5502,4.299999999999972
5503,3.9624999999999724
5504,3.824999999999972
5505,3.2124999999999724
5506,2.9999999999999725
5507,3.0249999999999724
5508,3.0999999999999726
5509,3.9999999999999725
5510,4.1874999999999725
5511,4.399999999999973
5512,5.399999999999972
5513,6.324999999999973
5514,6.799999999999972
5515,6.849999999999972
5516,6.537499999999972
5517,5.649999999999972
5518,5.474999999999971
5519,5.249999999999971
5520,4.21249999999997
5521,3.36249999999997
5522,2.83749999999997
5523,2.56249999999997
5524,2.5749999999999695
5525,2.7499999999999694
5526,2.7499999999999694
5527,2.7999999999999696
5528,2.74999999999997
5529,2.74999999999997
5530,2.6749999999999696
5531,2.81249999999997
5532,2.93749999999997
5533,3.02499999999997
5534,3.7749999999999697
5535,4.52499999999997
5536,4.8624999999999705
5537,5.2999999999999705
5538,5.4874999999999705
5539,5.749999999999971
5540,5.812499999999971
5541,5.949999999999971
5542,5.4874999999999705
5543,4.93749999999997
5544,4.762499999999969
5545,4.374999999999969
5546,4.474999999999969
5547,4.187499999999968
5548,4.099999999999969
5549,3.6749999999999683
5550,3.249999999999968
5551,2.937499999999968
5552,2.712499999999968
5553,2.624999999999968
5554,2.749999999999968
5555,2.974999999999968
5556,3.4999999999999685
5557,4.324999999999969
5558,5.112499999999969
5559,6.074999999999969
5560,7.262499999999969
5561,8.04999999999997
5562,8.48749999999997
5563,8.912499999999971
5564,9.17499999999997
5565,8.64999999999997
5566,7.9749999999999694
5567,7.212499999999969
5568,6.149999999999969
5569,5.36249999999997
5570,4.587499999999969
5571,3.8624999999999696
5572,3.1749999999999696
5573,3.0249999999999697
5574,3.1124999999999696
5575,3.1624999999999694
5576,3.2999999999999696
5577,3.4124999999999694
5578,3.5124999999999695
5579,3.737499999999969
5580,4.012499999999969
5581,4.512499999999969
5582,4.8499999999999694
5583,5.337499999999969
5584,6.137499999999969
5585,7.362499999999969
5586,8.612499999999969
5587,9.937499999999968
5588,9.987499999999967
5589,9.424999999999967
5590,9.012499999999967
5591,8.312499999999968
5592,7.399999999999968
5593,6.099999999999968
5594,4.8999999999999675
5595,3.2874999999999677
5596,2.799999999999968
5597,2.7624999999999678
5598,2.862499999999968
5599,3.087499999999968
5600,3.187499999999968
5601,3.124999999999968
5602,2.962499999999968
5603,3.274999999999968
5604,3.6124999999999683
5605,3.6499999999999684
5606,3.7249999999999686
5607,4.049999999999969
5608,4.874999999999969
5609,5.637499999999969
5610,6.424999999999969
5611,7.537499999999968
5612,8.574999999999967
5613,8.974999999999968
